talkativeness,agreeableness,knowledge_sharing,mimicry,critical_thinking,equal,loop,timeout,percent
0.9,0.9,0.9,0.5,0.5,50,0,0,"93.33, 80.0, 93.33, 93.33, 100.0, 86.67, 86.67, 86.67, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 80.0, 100.0, 80.0, 93.33, 100.0, 86.67, 86.67, 86.67, 93.33, 93.33, 93.33, 86.67, 100.0, 80.0, 93.33, 100.0, 80.0, 93.33, 80.0, 80.0, 93.33, 86.67, 100.0, 100.0, 86.67, 86.67, 100.0, 100.0, 93.33, 86.67, 86.67, 86.67, 80.0, 80.0, 60.0, 86.67"
0.9,0.9,0.9,0.5,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.9,0.9,0.9,0.1,50,0,0,"6.67, 26.67, 20.0, 40.0, 20.0, 26.67, 26.67, 26.67, 26.67, 20.0, 20.0, 20.0, 6.67, 6.67, 13.33, 20.0, 13.33, 20.0, 6.67, 6.67, 13.33, 13.33, 13.33, 26.67, 13.33, 13.33, 26.67, 13.33, 13.33, 26.67, 0.0, 26.67, 6.67, 20.0, 6.67, 6.67, 6.67, 13.33, 13.33, 13.33, 13.33, 6.67, 26.67, 13.33, 0.0, 0.0, 6.67, 6.67, 26.67, 13.33"
0.9,0.9,0.9,0.9,0.5,50,0,0,"93.33, 93.33, 100.0, 93.33, 93.33, 93.33, 86.67, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 86.67, 93.33, 86.67, 93.33, 100.0, 86.67, 100.0, 80.0, 86.67, 100.0, 100.0, 93.33, 86.67, 100.0, 80.0, 100.0, 93.33, 93.33, 86.67, 93.33, 100.0, 100.0, 93.33, 93.33, 86.67, 86.67, 93.33, 93.33, 100.0, 86.67, 100.0"
0.9,0.9,0.9,0.9,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.1,0.1,,0.1,0,46,4,
0.1,0.1,0.1,,0.5,0,46,4,
0.1,0.1,0.1,,0.9,0,50,0,
0.1,0.1,0.1,0.5,0.1,0,47,3,
0.1,0.1,0.1,0.5,0.5,0,47,3,
0.1,0.1,0.1,0.5,0.9,0,50,0,
0.1,0.1,0.1,0.9,0.1,0,49,1,
0.1,0.1,0.1,0.9,0.5,0,49,1,
0.1,0.1,0.1,0.9,0.9,1,49,0,100.0
0.1,0.1,0.5,,0.1,0,35,15,
0.1,0.1,0.5,,0.5,0,35,15,
0.1,0.1,0.5,,0.9,0,50,0,
0.1,0.1,0.5,0.5,0.1,0,39,11,
0.1,0.1,0.5,0.5,0.5,0,29,21,
0.1,0.1,0.5,0.5,0.9,0,50,0,
0.1,0.1,0.5,0.9,0.1,0,36,14,
0.1,0.1,0.5,0.9,0.5,0,38,12,
0.1,0.1,0.5,0.9,0.9,1,49,0,100.0
0.1,0.1,0.9,,0.1,0,37,13,
0.1,0.1,0.9,,0.5,0,37,13,
0.1,0.1,0.9,,0.9,1,49,0,100.0
0.1,0.1,0.9,0.5,0.1,0,30,20,
0.1,0.1,0.9,0.5,0.5,0,42,8,
0.1,0.1,0.9,0.5,0.9,0,50,0,
0.1,0.1,0.9,0.9,0.1,0,33,17,
0.1,0.1,0.9,0.9,0.5,0,38,12,
0.1,0.1,0.9,0.9,0.9,1,49,0,100.0
0.1,0.5,0.1,,0.1,0,15,35,
0.1,0.5,0.1,,0.5,12,17,21,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.1,,0.9,43,7,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.1,0.5,0.1,0,17,33,
0.1,0.5,0.1,0.5,0.5,18,20,12,"100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 86.67"
0.1,0.5,0.1,0.5,0.9,37,13,0,"100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.1,0.9,0.1,0,14,36,
0.1,0.5,0.1,0.9,0.5,16,14,20,"100.0, 93.33, 100.0, 100.0, 100.0, 86.67, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.1,0.9,0.9,35,15,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.5,,0.1,3,15,32,"26.67, 13.33, 20.0"
0.1,0.5,0.5,,0.5,28,21,1,"93.33, 93.33, 100.0, 86.67, 93.33, 100.0, 86.67, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0"
0.1,0.5,0.5,,0.9,43,7,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.5,0.5,0.1,4,20,26,"20.0, 13.33, 20.0, 6.67"
0.1,0.5,0.5,0.5,0.5,27,23,0,"93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 86.67, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33"
0.1,0.5,0.5,0.5,0.9,31,19,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.5,0.9,0.1,2,13,35,"0.0, 13.33"
0.1,0.5,0.5,0.9,0.5,32,17,1,"93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0"
0.1,0.5,0.5,0.9,0.9,38,12,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.9,,0.1,25,19,6,"20.0, 6.67, 26.67, 20.0, 0.0, 13.33, 13.33, 0.0, 13.33, 20.0, 20.0, 20.0, 20.0, 13.33, 20.0, 20.0, 20.0, 13.33, 6.67, 20.0, 13.33, 13.33, 13.33, 26.67, 13.33"
0.1,0.5,0.9,,0.5,37,13,0,"100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 73.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 93.33, 93.33, 86.67, 93.33, 80.0, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 80.0, 100.0, 93.33, 100.0, 86.67, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33"
0.1,0.5,0.9,,0.9,39,11,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.9,0.5,0.1,37,13,0,"6.67, 6.67, 20.0, 6.67, 26.67, 26.67, 26.67, 13.33, 20.0, 6.67, 20.0, 33.33, 6.67, 0.0, 20.0, 6.67, 13.33, 13.33, 26.67, 26.67, 20.0, 6.67, 6.67, 20.0, 6.67, 13.33, 20.0, 13.33, 0.0, 40.0, 6.67, 20.0, 6.67, 6.67, 13.33, 20.0, 13.33"
0.1,0.5,0.9,0.5,0.5,28,22,0,"93.33, 93.33, 86.67, 86.67, 86.67, 86.67, 93.33, 86.67, 100.0, 86.67, 93.33, 100.0, 86.67, 93.33, 93.33, 93.33, 93.33, 100.0, 93.33, 93.33, 86.67, 93.33, 93.33, 86.67, 86.67, 86.67, 100.0, 93.33"
0.1,0.5,0.9,0.5,0.9,33,17,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.9,0.9,0.1,31,15,4,"26.67, 0.0, 26.67, 13.33, 33.33, 13.33, 26.67, 20.0, 0.0, 6.67, 6.67, 40.0, 26.67, 6.67, 13.33, 13.33, 6.67, 20.0, 6.67, 20.0, 20.0, 6.67, 20.0, 26.67, 6.67, 20.0, 13.33, 26.67, 0.0, 0.0, 13.33"
0.1,0.5,0.9,0.9,0.5,35,15,0,"80.0, 93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 86.67, 86.67, 93.33, 86.67, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 86.67, 100.0"
0.1,0.5,0.9,0.9,0.9,46,4,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.1,,0.1,6,10,34,"20.0, 26.67, 20.0, 6.67, 6.67, 6.67"
0.1,0.9,0.1,,0.5,32,18,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.1,,0.9,48,2,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.1,0.5,0.1,20,16,14,"6.67, 13.33, 20.0, 20.0, 6.67, 13.33, 26.67, 40.0, 20.0, 0.0, 13.33, 26.67, 0.0, 13.33, 6.67, 20.0, 26.67, 0.0, 6.67, 0.0"
0.1,0.9,0.1,0.5,0.5,40,10,0,"100.0, 93.33, 93.33, 93.33, 93.33, 93.33, 93.33, 93.33, 93.33, 86.67, 93.33, 93.33, 93.33, 93.33, 100.0, 86.67, 100.0, 100.0, 93.33, 86.67, 93.33, 100.0, 86.67, 100.0, 93.33, 100.0, 93.33, 93.33, 86.67, 93.33, 93.33, 86.67, 93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0"
0.1,0.9,0.1,0.5,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.1,0.9,0.1,6,11,33,"0.0, 26.67, 13.33, 0.0, 13.33, 13.33"
0.1,0.9,0.1,0.9,0.5,38,12,0,"93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 100.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 86.67, 93.33, 100.0, 100.0, 100.0, 86.67, 93.33, 100.0, 100.0"
0.1,0.9,0.1,0.9,0.9,49,1,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.5,,0.1,37,12,1,"20.0, 6.67, 13.33, 13.33, 13.33, 26.67, 13.33, 20.0, 6.67, 6.67, 13.33, 20.0, 20.0, 6.67, 6.67, 26.67, 0.0, 13.33, 6.67, 20.0, 26.67, 6.67, 20.0, 20.0, 26.67, 33.33, 20.0, 13.33, 6.67, 6.67, 6.67, 26.67, 6.67, 26.67, 26.67, 6.67, 26.67"
0.1,0.9,0.5,,0.5,42,8,0,"93.33, 86.67, 100.0, 86.67, 100.0, 93.33, 100.0, 93.33, 100.0, 86.67, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 86.67, 100.0, 100.0, 86.67, 100.0, 100.0, 100.0, 93.33, 80.0, 93.33, 86.67, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 86.67, 86.67, 100.0, 100.0, 93.33, 93.33, 93.33, 86.67, 100.0"
0.1,0.9,0.5,,0.9,47,3,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.5,0.5,0.1,43,7,0,"6.67, 33.33, 13.33, 13.33, 6.67, 13.33, 20.0, 13.33, 13.33, 13.33, 13.33, 26.67, 6.67, 13.33, 0.0, 6.67, 6.67, 0.0, 20.0, 33.33, 20.0, 26.67, 6.67, 13.33, 13.33, 20.0, 6.67, 26.67, 20.0, 33.33, 6.67, 26.67, 20.0, 20.0, 13.33, 6.67, 20.0, 0.0, 26.67, 26.67, 26.67, 26.67, 6.67"
0.1,0.9,0.5,0.5,0.5,46,4,0,"100.0, 93.33, 93.33, 93.33, 86.67, 100.0, 93.33, 93.33, 86.67, 86.67, 100.0, 93.33, 93.33, 100.0, 100.0, 86.67, 93.33, 86.67, 93.33, 80.0, 93.33, 93.33, 86.67, 100.0, 93.33, 86.67, 100.0, 86.67, 100.0, 86.67, 93.33, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 86.67, 86.67, 86.67, 100.0, 86.67, 100.0, 100.0, 100.0, 86.67"
0.1,0.9,0.5,0.5,0.9,49,1,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.5,0.9,0.1,39,10,1,"20.0, 13.33, 26.67, 6.67, 40.0, 13.33, 13.33, 6.67, 13.33, 0.0, 13.33, 6.67, 26.67, 6.67, 13.33, 20.0, 13.33, 26.67, 26.67, 13.33, 26.67, 13.33, 26.67, 13.33, 13.33, 20.0, 20.0, 20.0, 26.67, 6.67, 0.0, 6.67, 0.0, 0.0, 6.67, 20.0, 6.67, 13.33, 13.33"
0.1,0.9,0.5,0.9,0.5,43,7,0,"100.0, 93.33, 100.0, 86.67, 100.0, 100.0, 100.0, 100.0, 86.67, 93.33, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 86.67, 93.33, 100.0, 93.33, 93.33"
0.1,0.9,0.5,0.9,0.9,47,3,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.9,,0.1,38,12,0,"6.67, 6.67, 6.67, 6.67, 33.33, 20.0, 13.33, 33.33, 26.67, 13.33, 0.0, 20.0, 6.67, 6.67, 0.0, 13.33, 13.33, 6.67, 20.0, 13.33, 13.33, 6.67, 0.0, 13.33, 13.33, 26.67, 20.0, 13.33, 20.0, 6.67, 0.0, 0.0, 26.67, 6.67, 13.33, 6.67, 6.67, 13.33"
0.1,0.9,0.9,,0.5,43,7,0,"100.0, 86.67, 100.0, 86.67, 80.0, 93.33, 73.33, 86.67, 100.0, 86.67, 86.67, 80.0, 93.33, 86.67, 86.67, 86.67, 93.33, 73.33, 93.33, 86.67, 86.67, 93.33, 80.0, 93.33, 86.67, 80.0, 93.33, 86.67, 86.67, 100.0, 86.67, 93.33, 73.33, 86.67, 80.0, 86.67, 80.0, 73.33, 86.67, 100.0, 86.67, 86.67, 93.33"
0.1,0.9,0.9,,0.9,49,1,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.9,0.5,0.1,47,3,0,"13.33, 13.33, 20.0, 0.0, 13.33, 20.0, 20.0, 20.0, 6.67, 20.0, 13.33, 0.0, 0.0, 0.0, 33.33, 6.67, 13.33, 20.0, 6.67, 13.33, 20.0, 0.0, 6.67, 20.0, 26.67, 20.0, 13.33, 0.0, 13.33, 6.67, 46.67, 26.67, 26.67, 20.0, 0.0, 6.67, 13.33, 13.33, 6.67, 20.0, 13.33, 6.67, 0.0, 0.0, 20.0, 20.0, 6.67"
0.1,0.9,0.9,0.5,0.5,46,4,0,"86.67, 80.0, 80.0, 80.0, 93.33, 93.33, 73.33, 93.33, 86.67, 86.67, 86.67, 93.33, 80.0, 86.67, 86.67, 86.67, 86.67, 80.0, 86.67, 80.0, 86.67, 73.33, 73.33, 80.0, 86.67, 93.33, 86.67, 86.67, 66.67, 86.67, 100.0, 80.0, 93.33, 93.33, 93.33, 86.67, 100.0, 100.0, 80.0, 86.67, 86.67, 86.67, 86.67, 93.33, 80.0, 80.0"
0.1,0.9,0.9,0.5,0.9,47,3,0,"100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0"
0.1,0.9,0.9,0.9,0.1,47,3,0,"0.0, 0.0, 13.33, 0.0, 26.67, 33.33, 26.67, 13.33, 13.33, 13.33, 13.33, 13.33, 13.33, 6.67, 13.33, 26.67, 13.33, 6.67, 6.67, 20.0, 20.0, 13.33, 6.67, 13.33, 13.33, 6.67, 26.67, 13.33, 0.0, 20.0, 0.0, 6.67, 13.33, 20.0, 13.33, 20.0, 6.67, 20.0, 13.33, 13.33, 20.0, 13.33, 13.33, 13.33, 0.0, 0.0, 20.0"
0.1,0.9,0.9,0.9,0.5,46,4,0,"93.33, 80.0, 93.33, 80.0, 86.67, 80.0, 93.33, 93.33, 86.67, 86.67, 93.33, 93.33, 93.33, 86.67, 86.67, 66.67, 86.67, 86.67, 86.67, 100.0, 93.33, 100.0, 86.67, 80.0, 100.0, 100.0, 86.67, 66.67, 93.33, 100.0, 80.0, 80.0, 86.67, 93.33, 86.67, 80.0, 93.33, 73.33, 100.0, 60.0, 80.0, 93.33, 80.0, 86.67, 100.0, 93.33"
0.1,0.9,0.9,0.9,0.9,48,2,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.1,,0.1,0,0,50,
0.5,0.1,0.1,,0.5,9,0,41,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.1,,0.9,42,8,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.1,0.5,0.1,0,0,50,
0.5,0.1,0.1,0.5,0.5,17,8,25,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 93.33"
0.5,0.1,0.1,0.5,0.9,29,21,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.1,0.9,0.1,0,0,50,
0.5,0.1,0.1,0.9,0.5,10,2,38,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0"
0.5,0.1,0.1,0.9,0.9,42,8,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.5,,0.1,0,0,50,
0.5,0.1,0.5,,0.5,44,5,1,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.5,,0.9,45,5,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.5,0.5,0.1,2,0,48,"20.0, 20.0"
