talkativeness,agreeableness,knowledge_sharing,mimicry,critical_thinking,equal,loop,timeout,percent
0.9,0.9,0.9,0.1,0.5,50,0,0,"100.0, 60.0, 93.33, 80.0, 100.0, 86.67, 93.33, 93.33, 93.33, 80.0, 80.0, 86.67, 93.33, 86.67, 86.67, 86.67, 86.67, 80.0, 86.67, 86.67, 86.67, 93.33, 100.0, 73.33, 86.67, 73.33, 53.33, 80.0, 80.0, 86.67, 60.0, 86.67, 93.33, 93.33, 80.0, 86.67, 86.67, 93.33, 80.0, 93.33, 86.67, 93.33, 93.33, 93.33, 86.67, 86.67, 80.0, 93.33, 93.33, 80.0"
0.9,0.9,0.9,0.1,0.9,50,0,0,"100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0"
0.9,0.9,0.9,0.5,0.1,50,0,0,"13.33, 33.33, 33.33, 20.0, 40.0, 13.33, 26.67, 20.0, 33.33, 40.0, 13.33, 33.33, 13.33, 0.0, 6.67, 26.67, 6.67, 20.0, 60.0, 6.67, 20.0, 13.33, 20.0, 13.33, 13.33, 20.0, 26.67, 13.33, 33.33, 46.67, 26.67, 26.67, 0.0, 6.67, 33.33, 6.67, 13.33, 13.33, 33.33, 20.0, 33.33, 0.0, 13.33, 13.33, 13.33, 13.33, 26.67, 26.67, 46.67, 13.33"
0.9,0.9,0.9,0.5,0.5,50,0,0,"80.0, 86.67, 93.33, 93.33, 100.0, 86.67, 93.33, 80.0, 93.33, 100.0, 100.0, 100.0, 86.67, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 86.67, 80.0, 80.0, 93.33, 93.33, 93.33, 100.0, 100.0, 73.33, 80.0, 80.0, 86.67, 86.67, 86.67, 93.33, 93.33, 100.0, 80.0, 86.67, 86.67, 100.0, 86.67, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 93.33, 93.33, 93.33"
0.9,0.9,0.9,0.5,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.9,0.9,0.9,0.9,0.1,15,35,0,"26.67, 33.33, 26.67, 60.0, 33.33, 6.67, 33.33, 33.33, 33.33, 33.33, 13.33, 13.33, 26.67, 26.67, 20.0"
0.9,0.9,0.9,0.9,0.5,16,34,0,"93.33, 86.67, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 86.67, 100.0, 93.33, 100.0, 100.0"
0.9,0.9,0.9,0.9,0.9,40,10,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.1,0.1,0.1,0.1,0,50,0,
0.1,0.1,0.1,0.1,0.5,0,50,0,
0.1,0.1,0.1,0.1,0.9,0,50,0,
0.1,0.1,0.1,0.5,0.1,0,50,0,
0.1,0.1,0.1,0.5,0.5,0,50,0,
0.1,0.1,0.1,0.5,0.9,0,50,0,
0.1,0.1,0.1,0.9,0.1,0,50,0,
0.1,0.1,0.1,0.9,0.5,0,50,0,
0.1,0.1,0.1,0.9,0.9,0,50,0,
0.1,0.1,0.5,0.1,0.1,0,29,21,
0.1,0.1,0.5,0.1,0.5,0,39,11,
0.1,0.1,0.5,0.1,0.9,0,50,0,
0.1,0.1,0.5,0.5,0.1,0,36,14,
0.1,0.1,0.5,0.5,0.5,0,39,11,
0.1,0.1,0.5,0.5,0.9,0,50,0,
0.1,0.1,0.5,0.9,0.1,0,34,16,
0.1,0.1,0.5,0.9,0.5,0,41,9,
0.1,0.1,0.5,0.9,0.9,0,50,0,
0.1,0.1,0.9,0.1,0.1,0,36,14,
0.1,0.1,0.9,0.1,0.5,0,45,5,
0.1,0.1,0.9,0.1,0.9,0,50,0,
0.1,0.1,0.9,0.5,0.1,0,34,16,
0.1,0.1,0.9,0.5,0.5,0,44,6,
0.1,0.1,0.9,0.5,0.9,0,50,0,
0.1,0.1,0.9,0.9,0.1,0,38,12,
0.1,0.1,0.9,0.9,0.5,0,45,5,
0.1,0.1,0.9,0.9,0.9,0,50,0,
0.1,0.5,0.1,0.1,0.1,0,48,2,
0.1,0.5,0.1,0.1,0.5,0,49,1,
0.1,0.5,0.1,0.1,0.9,0,50,0,
0.1,0.5,0.1,0.5,0.1,0,49,1,
0.1,0.5,0.1,0.5,0.5,0,50,0,
0.1,0.5,0.1,0.5,0.9,0,50,0,
0.1,0.5,0.1,0.9,0.1,0,48,2,
0.1,0.5,0.1,0.9,0.5,0,48,2,
0.1,0.5,0.1,0.9,0.9,0,50,0,
0.1,0.5,0.5,0.1,0.1,17,28,5,"13.33, 53.33, 33.33, 26.67, 20.0, 33.33, 20.0, 26.67, 46.67, 6.67, 20.0, 6.67, 26.67, 26.67, 40.0, 13.33, 13.33"
0.1,0.5,0.5,0.1,0.5,29,21,0,"93.33, 86.67, 93.33, 93.33, 100.0, 93.33, 86.67, 86.67, 80.0, 86.67, 73.33, 93.33, 93.33, 73.33, 93.33, 100.0, 80.0, 93.33, 80.0, 100.0, 100.0, 86.67, 93.33, 93.33, 93.33, 100.0, 86.67, 93.33, 86.67"
0.1,0.5,0.5,0.1,0.9,27,23,0,"100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 93.33"
0.1,0.5,0.5,0.5,0.1,0,19,31,
0.1,0.5,0.5,0.5,0.5,1,46,3,93.33
0.1,0.5,0.5,0.5,0.9,3,47,0,"100.0, 100.0, 100.0"
0.1,0.5,0.5,0.9,0.1,0,19,31,
0.1,0.5,0.5,0.9,0.5,0,48,2,
0.1,0.5,0.5,0.9,0.9,0,50,0,
0.1,0.5,0.9,0.1,0.1,29,21,0,"20.0, 40.0, 6.67, 26.67, 26.67, 20.0, 26.67, 13.33, 13.33, 13.33, 33.33, 33.33, 33.33, 26.67, 20.0, 20.0, 20.0, 20.0, 13.33, 20.0, 20.0, 20.0, 46.67, 26.67, 33.33, 26.67, 13.33, 26.67, 20.0"
0.1,0.5,0.9,0.1,0.5,32,18,0,"93.33, 93.33, 80.0, 93.33, 93.33, 100.0, 86.67, 73.33, 86.67, 93.33, 93.33, 93.33, 80.0, 80.0, 100.0, 80.0, 73.33, 93.33, 100.0, 86.67, 80.0, 73.33, 73.33, 93.33, 40.0, 93.33, 93.33, 86.67, 73.33, 93.33, 80.0, 80.0"
0.1,0.5,0.9,0.1,0.9,30,20,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0"
0.1,0.5,0.9,0.5,0.1,17,30,3,"26.67, 20.0, 26.67, 6.67, 26.67, 13.33, 0.0, 40.0, 20.0, 26.67, 40.0, 20.0, 13.33, 20.0, 26.67, 20.0, 20.0"
0.1,0.5,0.9,0.5,0.5,31,19,0,"86.67, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 93.33, 93.33, 93.33, 100.0, 86.67, 86.67, 86.67, 100.0, 100.0, 93.33, 86.67, 100.0, 86.67, 86.67, 100.0, 86.67, 100.0, 100.0, 93.33, 93.33"
0.1,0.5,0.9,0.5,0.9,31,19,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.5,0.9,0.9,0.1,1,41,8,33.33
0.1,0.5,0.9,0.9,0.5,2,47,1,"100.0, 100.0"
0.1,0.5,0.9,0.9,0.9,5,45,0,"100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.1,0.1,0.1,0,47,3,
0.1,0.9,0.1,0.1,0.5,0,49,1,
0.1,0.9,0.1,0.1,0.9,2,48,0,"93.33, 93.33"
0.1,0.9,0.1,0.5,0.1,0,47,3,
0.1,0.9,0.1,0.5,0.5,0,50,0,
0.1,0.9,0.1,0.5,0.9,0,50,0,
0.1,0.9,0.1,0.9,0.1,0,47,3,
0.1,0.9,0.1,0.9,0.5,0,50,0,
0.1,0.9,0.1,0.9,0.9,0,50,0,
0.1,0.9,0.5,0.1,0.1,39,11,0,"40.0, 20.0, 26.67, 20.0, 20.0, 40.0, 33.33, 26.67, 13.33, 33.33, 33.33, 33.33, 6.67, 40.0, 13.33, 6.67, 6.67, 20.0, 20.0, 20.0, 13.33, 20.0, 26.67, 33.33, 33.33, 26.67, 13.33, 13.33, 26.67, 26.67, 20.0, 33.33, 6.67, 26.67, 26.67, 13.33, 33.33, 26.67, 6.67"
0.1,0.9,0.5,0.1,0.5,45,5,0,"73.33, 86.67, 86.67, 86.67, 80.0, 80.0, 93.33, 93.33, 86.67, 66.67, 86.67, 80.0, 86.67, 100.0, 86.67, 93.33, 93.33, 86.67, 86.67, 100.0, 86.67, 86.67, 86.67, 86.67, 93.33, 86.67, 73.33, 80.0, 80.0, 86.67, 86.67, 93.33, 100.0, 80.0, 80.0, 93.33, 93.33, 86.67, 86.67, 100.0, 86.67, 86.67, 93.33, 93.33, 93.33"
0.1,0.9,0.5,0.1,0.9,45,5,0,"93.33, 93.33, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 93.33, 93.33, 93.33, 93.33, 93.33, 93.33, 100.0"
0.1,0.9,0.5,0.5,0.1,4,33,13,"40.0, 26.67, 20.0, 33.33"
0.1,0.9,0.5,0.5,0.5,5,45,0,"86.67, 93.33, 100.0, 93.33, 80.0"
0.1,0.9,0.5,0.5,0.9,14,36,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.5,0.9,0.1,0,41,9,
0.1,0.9,0.5,0.9,0.5,0,49,1,
0.1,0.9,0.5,0.9,0.9,0,50,0,
0.1,0.9,0.9,0.1,0.1,45,5,0,"13.33, 13.33, 13.33, 33.33, 33.33, 33.33, 6.67, 33.33, 33.33, 26.67, 33.33, 26.67, 6.67, 46.67, 6.67, 33.33, 26.67, 20.0, 20.0, 20.0, 26.67, 20.0, 6.67, 6.67, 26.67, 33.33, 26.67, 13.33, 20.0, 26.67, 40.0, 6.67, 6.67, 46.67, 33.33, 20.0, 20.0, 40.0, 13.33, 13.33, 40.0, 33.33, 20.0, 53.33, 13.33"
0.1,0.9,0.9,0.1,0.5,47,3,0,"60.0, 93.33, 93.33, 86.67, 66.67, 86.67, 93.33, 93.33, 86.67, 73.33, 53.33, 80.0, 73.33, 86.67, 93.33, 86.67, 80.0, 53.33, 100.0, 66.67, 66.67, 80.0, 73.33, 93.33, 80.0, 73.33, 80.0, 66.67, 80.0, 46.67, 86.67, 93.33, 93.33, 80.0, 80.0, 73.33, 80.0, 86.67, 93.33, 86.67, 80.0, 86.67, 86.67, 80.0, 66.67, 93.33, 93.33"
0.1,0.9,0.9,0.1,0.9,49,1,0,"100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 80.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 93.33, 100.0, 93.33, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 86.67, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.9,0.5,0.1,42,8,0,"20.0, 6.67, 40.0, 33.33, 0.0, 13.33, 20.0, 26.67, 26.67, 26.67, 46.67, 13.33, 40.0, 26.67, 40.0, 40.0, 40.0, 20.0, 26.67, 13.33, 33.33, 20.0, 13.33, 33.33, 26.67, 20.0, 6.67, 26.67, 6.67, 13.33, 13.33, 53.33, 46.67, 13.33, 33.33, 26.67, 26.67, 33.33, 26.67, 33.33, 6.67, 26.67"
0.1,0.9,0.9,0.5,0.5,45,5,0,"93.33, 86.67, 93.33, 86.67, 80.0, 80.0, 93.33, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 73.33, 93.33, 100.0, 93.33, 86.67, 86.67, 80.0, 73.33, 93.33, 66.67, 93.33, 86.67, 93.33, 93.33, 66.67, 86.67, 93.33, 93.33, 100.0, 80.0, 100.0, 86.67, 86.67, 66.67, 73.33, 100.0, 93.33, 100.0, 100.0, 86.67, 80.0, 93.33"
0.1,0.9,0.9,0.5,0.9,48,2,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.1,0.9,0.9,0.9,0.1,1,49,0,20.0
0.1,0.9,0.9,0.9,0.5,4,46,0,"86.67, 93.33, 100.0, 100.0"
0.1,0.9,0.9,0.9,0.9,16,34,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.1,0.1,0.1,0,41,9,
0.5,0.1,0.1,0.1,0.5,0,45,5,
0.5,0.1,0.1,0.1,0.9,1,49,0,93.33
0.5,0.1,0.1,0.5,0.1,0,38,12,
0.5,0.1,0.1,0.5,0.5,0,46,4,
0.5,0.1,0.1,0.5,0.9,0,50,0,
0.5,0.1,0.1,0.9,0.1,0,43,7,
0.5,0.1,0.1,0.9,0.5,0,46,4,
0.5,0.1,0.1,0.9,0.9,0,50,0,
0.5,0.1,0.5,0.1,0.1,26,11,13,"26.67, 20.0, 33.33, 6.67, 40.0, 20.0, 13.33, 13.33, 20.0, 20.0, 26.67, 20.0, 13.33, 6.67, 20.0, 20.0, 33.33, 26.67, 40.0, 13.33, 26.67, 46.67, 26.67, 20.0, 26.67, 20.0"
0.5,0.1,0.5,0.1,0.5,28,22,0,"100.0, 93.33, 86.67, 86.67, 100.0, 80.0, 86.67, 86.67, 100.0, 93.33, 86.67, 80.0, 100.0, 100.0, 80.0, 100.0, 100.0, 100.0, 100.0, 93.33, 80.0, 86.67, 86.67, 93.33, 86.67, 93.33, 66.67, 80.0"
0.5,0.1,0.5,0.1,0.9,34,16,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.5,0.5,0.1,0,0,50,
0.5,0.1,0.5,0.5,0.5,5,42,3,"100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.5,0.5,0.9,4,46,0,"100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.5,0.9,0.1,0,0,50,
0.5,0.1,0.5,0.9,0.5,0,46,4,
0.5,0.1,0.5,0.9,0.9,0,50,0,
0.5,0.1,0.9,0.1,0.1,38,12,0,"20.0, 33.33, 26.67, 20.0, 40.0, 26.67, 33.33, 13.33, 13.33, 53.33, 20.0, 20.0, 33.33, 46.67, 53.33, 20.0, 53.33, 33.33, 40.0, 53.33, 20.0, 40.0, 20.0, 33.33, 13.33, 33.33, 26.67, 20.0, 20.0, 6.67, 13.33, 26.67, 0.0, 20.0, 0.0, 46.67, 26.67, 6.67"
0.5,0.1,0.9,0.1,0.5,23,27,0,"86.67, 93.33, 93.33, 93.33, 93.33, 100.0, 93.33, 86.67, 86.67, 80.0, 100.0, 80.0, 73.33, 80.0, 66.67, 86.67, 93.33, 93.33, 100.0, 86.67, 73.33, 80.0, 93.33"
0.5,0.1,0.9,0.1,0.9,29,21,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.9,0.5,0.1,7,5,38,"40.0, 40.0, 13.33, 20.0, 33.33, 53.33, 46.67"
0.5,0.1,0.9,0.5,0.5,26,24,0,"93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 86.67, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 86.67"
0.5,0.1,0.9,0.5,0.9,31,19,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.9,0.9,0.1,0,5,45,
0.5,0.1,0.9,0.9,0.5,5,45,0,"100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.1,0.9,0.9,0.9,5,45,0,"100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.5,0.1,0.1,0.1,0,41,9,
0.5,0.5,0.1,0.1,0.5,0,49,1,
0.5,0.5,0.1,0.1,0.9,6,44,0,"93.33, 93.33, 93.33, 93.33, 93.33, 93.33"
0.5,0.5,0.1,0.5,0.1,0,39,11,
0.5,0.5,0.1,0.5,0.5,0,50,0,
0.5,0.5,0.1,0.5,0.9,0,50,0,
0.5,0.5,0.1,0.9,0.1,0,34,16,
0.5,0.5,0.1,0.9,0.5,0,50,0,
0.5,0.5,0.1,0.9,0.9,0,50,0,
0.5,0.5,0.5,0.1,0.1,50,0,0,"33.33, 6.67, 20.0, 26.67, 13.33, 26.67, 53.33, 40.0, 26.67, 46.67, 33.33, 26.67, 26.67, 40.0, 20.0, 26.67, 46.67, 40.0, 33.33, 26.67, 40.0, 40.0, 40.0, 13.33, 13.33, 26.67, 26.67, 20.0, 40.0, 20.0, 40.0, 33.33, 13.33, 46.67, 13.33, 33.33, 26.67, 46.67, 13.33, 26.67, 53.33, 20.0, 46.67, 26.67, 53.33, 40.0, 33.33, 40.0, 60.0, 6.67"
0.5,0.5,0.5,0.1,0.5,50,0,0,"100.0, 93.33, 86.67, 86.67, 86.67, 100.0, 80.0, 86.67, 80.0, 86.67, 86.67, 100.0, 80.0, 93.33, 93.33, 93.33, 93.33, 86.67, 100.0, 100.0, 100.0, 93.33, 86.67, 93.33, 93.33, 86.67, 100.0, 93.33, 93.33, 93.33, 93.33, 100.0, 93.33, 80.0, 86.67, 86.67, 80.0, 100.0, 93.33, 100.0, 93.33, 86.67, 100.0, 86.67, 93.33, 80.0, 100.0, 93.33, 86.67, 93.33"
0.5,0.5,0.5,0.1,0.9,50,0,0,"93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0"
0.5,0.5,0.5,0.5,0.1,13,35,2,"40.0, 26.67, 20.0, 46.67, 60.0, 26.67, 53.33, 13.33, 40.0, 53.33, 20.0, 46.67, 33.33"
0.5,0.5,0.5,0.5,0.5,14,36,0,"100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 86.67, 100.0"
0.5,0.5,0.5,0.5,0.9,10,40,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.5,0.5,0.9,0.1,0,50,0,
0.5,0.5,0.5,0.9,0.5,0,50,0,
0.5,0.5,0.5,0.9,0.9,0,50,0,
0.5,0.5,0.9,0.1,0.1,50,0,0,"26.67, 26.67, 33.33, 26.67, 6.67, 20.0, 53.33, 53.33, 40.0, 26.67, 20.0, 20.0, 20.0, 20.0, 20.0, 13.33, 6.67, 20.0, 26.67, 26.67, 13.33, 13.33, 20.0, 33.33, 13.33, 13.33, 46.67, 40.0, 6.67, 26.67, 13.33, 26.67, 13.33, 26.67, 20.0, 26.67, 33.33, 26.67, 33.33, 20.0, 13.33, 26.67, 0.0, 20.0, 20.0, 20.0, 13.33, 20.0, 20.0, 13.33"
0.5,0.5,0.9,0.1,0.5,50,0,0,"93.33, 93.33, 93.33, 86.67, 73.33, 80.0, 93.33, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 93.33, 100.0, 100.0, 73.33, 86.67, 93.33, 73.33, 86.67, 93.33, 93.33, 100.0, 93.33, 86.67, 66.67, 86.67, 93.33, 100.0, 86.67, 73.33, 93.33, 93.33, 100.0, 93.33, 93.33, 93.33, 93.33, 93.33, 73.33, 93.33, 86.67, 93.33, 86.67, 100.0, 73.33, 93.33, 86.67, 93.33"
0.5,0.5,0.9,0.1,0.9,50,0,0,"100.0, 100.0, 100.0, 93.33, 93.33, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 93.33, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.5,0.9,0.5,0.1,50,0,0,"20.0, 13.33, 33.33, 40.0, 33.33, 20.0, 33.33, 33.33, 26.67, 20.0, 6.67, 40.0, 46.67, 20.0, 26.67, 26.67, 26.67, 20.0, 20.0, 20.0, 13.33, 13.33, 13.33, 20.0, 6.67, 13.33, 6.67, 20.0, 26.67, 46.67, 40.0, 26.67, 20.0, 26.67, 20.0, 26.67, 46.67, 33.33, 20.0, 6.67, 40.0, 20.0, 20.0, 26.67, 33.33, 20.0, 20.0, 20.0, 13.33, 26.67"
0.5,0.5,0.9,0.5,0.5,49,1,0,"100.0, 86.67, 100.0, 100.0, 93.33, 86.67, 100.0, 100.0, 86.67, 100.0, 93.33, 93.33, 100.0, 93.33, 93.33, 100.0, 86.67, 86.67, 80.0, 100.0, 100.0, 100.0, 93.33, 93.33, 93.33, 93.33, 80.0, 93.33, 80.0, 86.67, 93.33, 100.0, 86.67, 86.67, 100.0, 100.0, 86.67, 93.33, 86.67, 100.0, 100.0, 93.33, 100.0, 100.0, 93.33, 86.67, 93.33, 100.0, 100.0"
0.5,0.5,0.9,0.5,0.9,50,0,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.5,0.9,0.9,0.1,3,47,0,"20.0, 46.67, 26.67"
0.5,0.5,0.9,0.9,0.5,11,39,0,"93.33, 93.33, 100.0, 100.0, 100.0, 86.67, 93.33, 86.67, 100.0, 100.0, 100.0"
0.5,0.5,0.9,0.9,0.9,36,14,0,"100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0"
0.5,0.9,0.1,0.1,0.1,0,45,5,
0.5,0.9,0.1,0.1,0.5,0,50,0,
0.5,0.9,0.1,0.1,0.9,3,47,0,"93.33, 93.33, 93.33"
0.5,0.9,0.1,0.5,0.1,0,48,2,
0.5,0.9,0.1,0.5,0.5,0,50,0,
0.5,0.9,0.1,0.5,0.9,0,50,0,
0.5,0.9,0.1,0.9,0.1,0,48,2,
0.5,0.9,0.1,0.9,0.5,0,50,0,
0.5,0.9,0.1,0.9,0.9,0,50,0,
0.5,0.9,0.5,0.1,0.1,50,0,0,"20.0, 20.0, 20.0, 13.33, 20.0, 33.33, 26.67, 33.33, 46.67, 20.0, 26.67, 20.0, 20.0, 13.33, 20.0, 26.67, 26.67, 26.67, 26.67, 40.0, 40.0, 46.67, 26.67, 20.0, 20.0, 33.33, 33.33, 6.67, 33.33, 6.67, 20.0, 20.0, 46.67, 26.67, 26.67, 33.33, 33.33, 20.0, 20.0, 13.33, 26.67, 0.0, 26.67, 26.67, 40.0, 20.0, 40.0, 20.0, 6.67, 33.33"
0.5,0.9,0.5,0.1,0.5,50,0,0,"86.67, 86.67, 86.67, 93.33, 100.0, 86.67, 86.67, 86.67, 100.0, 86.67, 86.67, 86.67, 93.33, 86.67, 93.33, 86.67, 73.33, 93.33, 93.33, 60.0, 86.67, 86.67, 93.33, 100.0, 93.33, 80.0, 93.33, 93.33, 86.67, 86.67, 93.33, 93.33, 86.67, 80.0, 93.33, 86.67, 80.0, 100.0, 60.0, 100.0, 93.33, 86.67, 100.0, 86.67, 100.0, 93.33, 93.33, 100.0, 86.67, 93.33"
